theta,p,pair,phi,se_phi,q,se_q,x,y,se_x,se_y,rate,se_rate,n,exact_phi,exact_q,exact_rate,exact_x,exact_y,sum_of_angles,ideal_phi,composed_q
0.6283185307179586,0.02,nt,2.116932737840393,0.027146174887127762,0.2168313549436368,0.00733829517333203,-0.2941496598639456,0.4839565102094935,0.01576808634487057,0.014252237910975499,0.2482,0.0024939711305466228,7446,2.1163257359856913,0.22753398575993128,0.2489713404074474,-0.2827492794619168,0.4658366243944804,2.1163257359856913,2.323957291823865,0.22753398575993128
0.6283185307179586,0.02,nn,0.009480648021012507,0.054005091755067,0.33742354798368807,0.008290263648964867,0.3251382913337431,0.0030826140567200987,0.01658043665444882,0.017559998004204644,0.2166,0.0023782657547044652,6498,-1.4441757440210634e-15,0.3445927356070526,0.21895593609496836,0.3108145287858948,-4.488708033619258e-16,0.0,0.0,0.34459273560705245
0.7068583470577035,0.02,tt,0.010274014480521563,0.01747220165592067,0.03254437536879928,0.002866684110664809,0.9348619072433559,0.0096051227321238,0.0057312137589450125,0.01633571390758226,0.2528666666666667,0.0025094827857253476,7586,-4.315765518020544e-17,0.028439162981638066,0.2557148444286319,0.9431216740367239,-4.0702920001055045e-17,0.0,0.0,0.0284391629816379
0.7068583470577035,0.02,tn,-2.619870288563632,0.029038416198303437,0.23567995166653588,0.0074189910904265575,-0.4583109198493814,-0.26346053319393625,0.014578197303787073,0.015597792264167451,0.25146666666666667,0.0025048698051477127,7544,-2.618483404844733,0.23669542786992115,0.24996770859117695,-0.4561857368040237,-0.26308128849271206,-2.6184834048447327,-2.7253499112917874,0.23669542786992137
0.7068583470577035,0.02,nt,2.5626207271534094,0.028904878590729176,0.23498487343294627,0.007454950359860148,-0.4436488994961549,0.2900133155792277,0.014596024802892217,0.015619785453040828,0.2508666666666667,0.0025028822200430065,7526,2.6184834048447327,0.23669542786992154,0.24996770859117715,-0.4561857368040229,0.26308128849271184,2.6184834048447327,2.7253499112917874,0.23669542786992137
0.7068583470577035,0.02,nn,0.030669795565331177,0.059937883916449226,0.3623093277822458,0.007932809971720587,0.27525183773482165,0.008444565513484064,0.015865004665793315,0.0165063664483699,0.2448,0.002482424621212092,7344,5.915281203422488e-16,0.35297910203280053,0.244349738389014,0.29404179593439894,1.739339908511341e-16,0.0,0.0,0.3529791020328006
0.7853981633974483,0.02,tt,-0.0017314526820981487,0.01751293282509928,0.029426940416345637,0.0027772817695963887,0.9411447084233261,-0.0016295491580662683,0.00555449855289581,0.016482250664026157,0.2462,0.002487204320785354,7386,4.498689859807415e-17,0.030893925906102015,0.24660075410237428,0.938212148187796,4.220725477400569e-17,0.0,0.0,0.03089392590610235
0.7853981633974483,0.02,tn,3.079284494029386,0.03151680317860366,0.2392913675401233,0.00697934757756085,-0.5204054414510536,0.032467532467532464,0.013948163836691573,0.016442344911237573,0.24816666666666667,0.002493858938955331,7445,-3.141592653589793,0.23981865401523583,0.2499883658976254,-0.5203626919695283,-6.37260505116183e-17,-3.141592653589793,-3.141592653589793,0.23981865401523622
0.7853981633974483,0.02,nt,3.1249288089465144,0.03014908515295751,0.23038584755932312,0.0068505478313333635,-0.5391534391534392,0.008985200845665961,0.013700319269800774,0.016257894368776914,0.2521333333333333,0.0025070707712092715,7564,3.141592653589793,0.23981865401523633,0.2499883658976256,-0.5203626919695273,6.372605051161818e-17,3.141592653589793,3.141592653589793,0.23981865401523622
0.7853981633974483,0.02,nn,-0.05792128528744212,0.05273172968240553,0.3469692814817458,0.007759025575937626,0.3055481815768516,-0.01771756122980719,0.015515913650293587,0.016141203933771636,0.2535,0.0025115582812270153,7605,2.9054265309376717e-16,0.3556950409793811,0.25342251410237454,0.2886099180412378,8.385349129687594e-17,0.0,0.0,0.355695040979381
