theta,p,cls,prob,phi,q,leak,covariance,unitarity,nontrivial_spread,prob_paper,phi_paper,q_paper,phi_ideal,prob_ideal
1.227184630308513,0.0,n,0.025153427436995994,-2.6016314162540475,-3.3306690738754696e-16,6.938893903907228e-18,2.725538060647499e-17,1.734723475976807e-17,5.898059818321144e-17,0.025153427436995984,-2.601631416254047,-2.220446049250313e-16,-2.601631416254048,0.02515342743699599
1.2517283229146832,0.0,t,0.8447497731494138,-1.5127607886146266,-4.440892098500626e-16,3.3306690738754696e-16,2.359479019930958e-16,7.771561172376096e-16,5.790573482681624e-17,0.8447497731494136,-1.5127607886146266,0.0,-1.5127607886146266,0.8447497731494136
1.2517283229146832,0.0,n,0.022178603835798037,-2.5280003384355356,-4.440892098500626e-16,1.0408340855860843e-17,4.5102810375396984e-17,2.0816681711721685e-17,5.790573482681624e-17,0.02217860383579806,-2.528000338435537,0.0,-2.5280003384355374,0.02217860383579806
1.2762720155208536,0.0,t,0.8649620008298634,-1.5252605002167245,-5.551115123125783e-16,2.220446049250313e-16,7.603634791008489e-16,9.992007221626409e-16,5.637851296924623e-17,0.8649620008298634,-1.5252605002167243,0.0,-1.5252605002167243,0.8649620008298634
1.2762720155208536,0.0,n,0.019291142738590956,-2.454369260617025,-4.440892098500626e-16,6.938893903907228e-18,4.722941964623716e-17,1.734723475976807e-17,5.637851296924623e-17,0.019291142738590943,-2.4543692606170255,1.6653345369377348e-16,-2.454369260617026,0.019291142738590936
1.3008157081270237,0.0,t,0.8843680361806879,-1.5358076801333995,-2.220446049250313e-16,4.440892098500626e-16,3.9228154662445985e-16,3.3306690738754696e-16,5.900610330794223e-17,0.8843680361806869,-1.5358076801333995,-1.1102230246251565e-16,-1.5358076801333995,0.8843680361806869
1.3008157081270237,0.0,n,0.016518851974187548,-2.380738182798517,-1.1102230246251565e-15,3.469446951953614e-18,5.165900182494652e-17,3.8163916471489756e-17,5.900610330794223e-17,0.016518851974187582,-2.3807381827985155,3.3306690738754696e-16,-2.3807381827985155,0.016518851974187575
1.325359400733194,0.0,t,0.9027809884730378,-1.544571794200478,-2.220446049250313e-16,4.440892098500626e-16,4.441739050683927e-16,4.440892098500626e-16,3.849757495631044e-17,0.9027809884730379,-1.5445717942004777,0.0,-1.5445717942004777,0.9027809884730379
1.325359400733194,0.0,n,0.013888430218137428,-2.307107104980004,0.0,5.204170427930421e-18,2.0616953151650202e-17,0.0,3.849757495631044e-17,0.013888430218137444,-2.307107104980005,1.6653345369377348e-16,-2.307107104980005,0.013888430218137442
1.3499030933393643,0.0,t,0.9200235309107976,-1.5517226336445773,-3.3306690738754696e-16,2.220446049250313e-16,8.381156293926111e-16,6.661338147750939e-16,7.376145397762941e-17,0.9200235309107975,-1.5517226336445775,0.0,-1.5517226336445775,0.9200235309107975
1.3499030933393643,0.0,n,0.011425209869886032,-2.2334760271614926,-3.1086244689504383e-15,3.469446951953614e-18,6.323276921193321e-17,7.112366251504909e-17,7.376145397762941e-17,0.011425209869886075,-2.2334760271614935,-1.1102230246251565e-16,-2.2334760271614935,0.011425209869886075
1.3744467859455345,0.0,t,0.9359296083845577,-1.557429251148307,-3.3306690738754696e-16,2.220446049250313e-16,7.796612332912426e-16,6.661338147750939e-16,4.838603712483317e-17,0.9359296083845573,-1.557429251148307,-1.1102230246251565e-16,-1.557429251148307,0.9359296083845572
1.3744467859455345,0.0,n,0.009152913087920435,-2.1598449493429817,0.0,3.469446951953614e-18,4.17799244996573e-17,0.0,4.838603712483317e-17,0.009152913087920387,-2.1598449493429834,-3.3306690738754696e-16,-2.159844949342983,0.009152913087920395
1.3989904785517047,0.0,t,0.9503460366730988,-1.5618592483161173,-2.220446049250313e-16,4.440892098500626e-16,4.563221345618707e-16,4.440892098500626e-16,3.825252106598444e-17,0.9503460366730987,-1.5618592483161176,0.0,-1.5618592483161176,0.9503460366730987
1.3989904785517047,0.0,n,0.00709342333241448,-2.086213871524471,-8.881784197001252e-16,8.673617379884035e-19,2.083474391183281e-17,1.3010426069826053e-17,3.825252106598444e-17,0.007093423332414472,-2.0862138715244716,-1.1102230246251565e-15,-2.0862138715244725,0.007093423332414479
1.423534171157875,0.0,t,0.9631339776911823,-1.565178352687816,-2.220446049250313e-16,4.440892098500626e-16,2.9198061711971974e-16,3.3306690738754696e-16,4.367922104569409e-17,0.9631339776911818,-1.565178352687816,-1.1102230246251565e-16,-1.5651783526878162,0.9631339776911818
1.423534171157875,0.0,n,0.005266574615545444,-2.0125827937059584,-2.4424906541753444e-15,8.673617379884035e-19,3.028742989953674e-17,2.6020852139652106e-17,4.367922104569409e-17,0.005266574615545456,-2.0125827937059606,-8.881784197001252e-16,-2.012582793705962,0.005266574615545461
1.4480778637640452,0.0,t,0.9741702765762029,-1.5675502297210504,-5.551115123125783e-16,4.440892098500626e-16,8.485476136295998e-16,9.992007221626409e-16,3.445648406803154e-17,0.9741702765762026,-1.5675502297210506,0.0,-1.5675502297210506,0.9741702765762026
1.4480778637640452,0.0,n,0.0036899604891139186,-1.9389517158874487,1.7763568394002505e-15,8.673617379884035e-19,1.484943111320381e-17,1.3010426069826053e-17,3.445648406803154e-17,0.003689960489113916,-1.93895171588745,-3.3306690738754696e-16,-1.9389517158874503,0.0036899604891139116
1.4726215563702154,0.0,t,0.9833486477368443,-1.5691364825437426,-4.440892098500626e-16,4.440892098500626e-16,5.12973205387066e-16,8.881784197001252e-16,5.5411111199359783e-17,0.9833486477368439,-1.5691364825437426,5.551115123125783e-17,-1.5691364825437426,0.9833486477368439
1.4726215563702154,0.0,n,0.0023787646090222547,-1.8653206380689402,-9.880984919163893e-15,4.336808689942018e-19,3.7681656186387576e-17,4.7271214720367993e-17,5.5411111199359783e-17,0.002378764609022294,-1.865320638068939,-1.9984014443252818e-15,-1.8653206380689407,0.0023787646090222964
1.4971652489763858,0.0,t,0.9905806984414207,-1.5700967992090133,-1.1102230246251565e-16,2.220446049250313e-16,5.011184816291696e-16,1.1102230246251565e-16,3.710332463645954e-17,0.9905806984414206,-1.5700967992090133,-1.1102230246251565e-16,-1.5700967992090133,0.9905806984414207
1.4971652489763858,0.0,n,0.0013456145083684636,-1.7916895602504124,-1.099120794378905e-14,2.168404344971009e-19,3.345357807959914e-17,2.949029909160572e-17,3.710332463645954e-17,0.001345614508368485,-1.7916895602504306,5.495603971894525e-15,-1.7916895602504292,0.0013456145083684742
1.521708941582556,0.0,t,0.9957967800882068,-1.5705892133394566,-1.1102230246251565e-16,0.0,4.588743409929729e-16,2.220446049250313e-16,4.5219549843910366e-17,0.9957967800882066,-1.5705892133394566,-1.1102230246251565e-16,-1.5705892133394566,0.9957967800882066
1.521708941582556,0.0,n,0.0006004599873990316,-1.718058482431921,-1.4099832412739488e-14,1.0842021724855044e-19,3.368616165456138e-17,1.691355389077387e-17,4.5219549843910366e-17,0.000600459987399057,-1.7180584824319163,-1.3322676295501878e-15,-1.7180584824319187,0.0006004599873990525
1.5462526341887264,0.0,t,0.9989466589595442,-1.5707704492484644,-4.440892098500626e-16,2.220446049250313e-16,7.856506458112332e-16,7.771561172376096e-16,4.8599362381662736e-17,0.9989466589595432,-1.5707704492484642,0.0,-1.5707704492484642,0.998946658959543
1.5462526341887264,0.0,n,0.00015047729149384942,-1.64442740461343,2.7755575615628914e-14,2.710505431213761e-20,3.1252127621894665e-17,8.348356728138384e-18,4.8599362381662736e-17,0.00015047729149383508,-1.6444274046134013,-6.894484982922222e-14,-1.6444274046134073,0.00015047729149384598
1.5707963267948966,0.0,t,1.0000000000000002,-1.5707963267948966,0.0,1.1102230246251565e-16,2.237726045655905e-16,0.0,4.163336342344337e-17,1.0,-1.5707963267948966,0.0,-1.5707963267948966,1.0
1.5707963267948966,0.0,n,0.0,0.0,0.0,6.162975822039155e-33,4.163336342344337e-17,2.7755575615628914e-17,4.163336342344337e-17,0.0,-0.0,0.0,-1.5707963267948968,0.0
0.0,0.01,t,0.9320721399999996,0.0,7.214218503970304e-06,2.220446049250313e-16,1.463439437963247e-16,1.3448344158839554e-05,0.0,0.9320721399999999,-0.0,7.214218504636438e-06,-0.0,1.0
0.0,0.01,n,0.009703979999999944,0.0,0.02940400000000093,1.734723475976807e-18,1.5236145817218091e-18,0.0005706716558400143,0.0,0.00970398000000001,-0.0,0.02940400000000054,0.0,0.0
0.02454369260617026,0.01,t,0.9311005717626609,-2.5117170988069996e-05,7.5509434465659275e-06,3.3306690738754696e-16,5.881652891410432e-16,1.4061375520846298e-05,3.103546473091361e-17,0.9311005717626613,-2.5117170988054628e-05,7.550943446954506e-06,-2.5877546432335682e-05,0.998946658959543
0.02454369260617026,0.01,n,0.009842775462476956,0.001023730845441087,0.02984081613578049,3.469446951953614e-18,2.6020852139652106e-17,0.0005874329056830933,3.103546473091361e-17,0.009842775462476963,0.0010237308454402237,0.02984081613579731,0.07363107781851078,0.00015047729149384598
0.04908738521234052,0.01,t,0.9281952237838846,-0.00020103623824608137,8.730454771843643e-06,3.3306690738754696e-16,7.216470510075176e-16,1.6207132841339345e-05,1.7368905267604862e-17,0.9281952237838837,-0.00020103623824608506,8.730454772565288e-06,-0.00020711345544000687,0.9957967800882066
0.04908738521234052,0.01,n,0.01025782517373077,0.007841777606035053,0.031271404308327755,3.469446951953614e-18,4.4278476914291854e-17,0.0006415531966637543,1.7368905267604862e-17,0.010257825173730892,0.00784177760603608,0.03127140430831965,0.14726215563702155,0.000600459987399049
0.07363107781851078,0.01,t,0.9233840761529291,-0.0006790504252446958,1.1263104037761984e-05,4.440892098500626e-16,8.341706871896773e-16,2.080034183304935e-05,3.82033216616167e-17,0.923384076152928,-0.0006790504252446711,1.1263104038261584e-05,-0.0006995275858833474,0.9905806984414207
0.07363107781851078,0.01,n,0.010945131978153428,0.02473351541708764,0.0339404345275825,3.469446951953614e-18,2.570234768462945e-17,0.0007429650706005323,3.82033216616167e-17,0.01094513197815315,0.02473351541708625,0.03394043452756473,0.22089323345553233,0.0013456145083684742
0.09817477042468103,0.01,t,0.9167134628515222,-0.0016114212924358542,1.6007109643834116e-05,2.220446049250313e-16,5.045393962631396e-16,2.93478658236479e-05,4.16423974613979e-17,0.9167134628515209,-0.0016114212924358282,1.6007109643667583e-05,-0.001659844251154037,0.9833486477368439
0.09817477042468103,0.01,n,0.01189807673549716,0.05376924928209191,0.03799093867271569,3.469446951953614e-18,1.214306433183765e-17,0.000904038207163076,4.16423974613979e-17,0.011898076735497016,0.05376924928209378,0.037990938672711805,0.2945243112740431,0.0023787646090222894
0.1227184630308513,0.01,t,0.9082476255322823,-0.0031518261922480594,2.417937501497658e-05,2.220446049250313e-16,9.88346651101345e-16,4.392171988842897e-05,2.098316382350374e-17,0.9082476255322831,-0.0031518261922481093,2.417937501603129e-05,-0.003246097073846106,0.9741702765762027
0.1227184630308513,0.01,n,0.013107482066816445,0.09504459632138264,0.04333231567994161,3.469446951953614e-18,1.7115375544166793e-17,0.001135955101376927,2.098316382350374e-17,0.013107482066816698,0.09504459632138373,0.043332315679943445,0.36815538909255385,0.0036899604891139047
0.14726215563702155,0.01,t,0.8980680948364962,-0.005455759065193327,3.736930030956431e-05,2.220446049250313e-16,6.085896650473698e-16,6.712035266875915e-05,2.797157557069881e-17,0.8980680948364963,-0.005455759065193222,3.736930030978636e-05,-0.005617974107080484,0.9631339776911818
0.14726215563702155,0.01,n,0.014561700737643197,0.14738153731378098,0.04966770255669389,3.469446951953614e-18,1.912590519221096e-17,0.0014464924419137042,2.797157557069881e-17,0.014561700737643386,0.1473815373137776,0.049667702556701276,0.44178646691106466,0.005266574615545461
0.1718058482431918,0.01,t,0.8862729052094591,-0.00868086460818578,5.755408346691526e-05,2.220446049250313e-16,3.3425768349861557e-16,0.0001020172495217464,3.8321294114307615e-17,0.8862729052094585,-0.008680864608185861,5.755408346674873e-05,-0.00893707847877903,0.9503460366730987
0.1718058482431918,0.01,n,0.01624672782722018,0.20902463256837125,0.05660606150479536,6.938893903907228e-18,3.3876536524249764e-17,0.0018393265492785919,3.8321294114307615e-17,0.016246727827220222,0.20902463256837622,0.05660606150480341,0.5154175447295755,0.007093423332414469
0.19634954084936207,0.01,t,0.8729756507751859,-0.01298718191313642,8.711333260408294e-05,2.220446049250313e-16,5.011910037722578e-16,0.00015209563644247304,3.736708725176136e-17,0.8729756507751846,-0.012987181913136317,8.711333260402743e-05,-0.013367075646589593,0.9359296083845573
0.19634954084936207,0.01,n,0.01814633560354496,0.2781215266850624,0.06376833411897526,1.0408340855860843e-17,2.45078630658258e-17,0.002314323183603823,3.736708725176136e-17,0.01814633560354506,0.278121526685059,0.06376833411898392,0.5890486225480862,0.009152913087920388
0.22089323345553233,0.01,t,0.8583043913628955,-0.018537268593550527,0.00012883995696311157,3.3306690738754696e-16,6.936948845941011e-16,0.00022116780168890404,3.538155541877298e-17,0.8583043913628954,-0.018537268593550288,0.00012883995696388872,-0.01907369315031915,0.9200235309107975
0.22089323345553233,0.01,n,0.020242229805300913,0.3529805424601236,0.07084797455572867,3.469446951953614e-18,4.163336342344337e-17,0.0028682419643943427,3.538155541877298e-17,0.02024222980530066,0.3529805424601111,0.07084797455572,0.662679700366597,0.011425209869886079
0.2454369260617026,0.01,t,0.8424004192208575,-0.025496170118332127,0.00018594323776621735,2.220446049250313e-16,6.024394229147896e-16,0.00031327732289110344,3.685011633726422e-17,0.8424004192208572,-0.025496170118332218,0.00018594323776688348,-0.026224532594418704,0.902780988473038
0.2454369260617026,0.01,n,0.02251422582559192,0.4321729707604177,0.07762863621689542,6.938893903907228e-18,5.87802964969931e-17,0.0034954972926398153,3.685011633726422e-17,0.022514225825591833,0.4321729707604054,0.07762863621688504,0.7363107781851076,0.013888430218137428
0.2699806186678728,0.01,t,0.8254168982947946,-0.03403119151985669,0.00026203869051460993,1.1102230246251565e-16,5.440641157460055e-16,0.00043258232631560034,2.4532694666933986e-17,0.8254168982947937,-0.03403119151985658,0.00026203869051472095,-0.03498864666149702,0.884368036180687
0.2699806186678728,0.01,n,0.024940443100743764,0.5145480149866729,0.08397638493416487,6.938893903907228e-18,2.0834768719424613e-17,0.004188816500513389,2.4532694666933986e-17,0.024940443100743757,0.5145480149866736,0.08397638493416676,0.8099418560036185,0.01651885197418757
0.2945243112740431,0.01,t,0.8075173891753604,-0.04431141988054658,0.00036111783679099174,2.220446049250313e-16,8.268932009711407e-16,0.0005832178655001963,4.590466417541975e-17,0.8075173891753595,-0.04431141988054645,0.00036111783679143583,-0.04553582657817216,0.8649620008298634
0.2945243112740431,0.01,n,0.027497515832091646,0.5992068980395615,0.08982183109791508,6.938893903907228e-18,6.654425129645422e-17,0.0049397544453647635,4.590466417541975e-17,0.027497515832091497,0.5992068980395584,0.0898218310979152,0.8835729338221294,0.019291142738590943
0.3190680038802134,0.01,t,0.7888742739202421,-0.05650693621439986,0.0004874893824380333,2.220446049250313e-16,7.25336311781646e-16,0.0007691356652292924,4.0913371354252115e-17,0.788874273920242,-0.05650693621440011,0.00048748938243869944,-0.05803553818027003,0.8447497731494136
0.3190680038802134,0.01,n,0.030160818011393586,0.6854626142793157,0.09514126960596242,1.0408340855860843e-17,2.0816681711721685e-17,0.00573907703591673,4.0913371354252115e-17,0.030160818011394,0.6854626142793259,0.09514126960596803,0.9572040116406402,0.022178603835798054
0.3436116964863836,0.01,t,0.7696670959207116,-0.07078764496941381,0.000645681713346058,2.220446049250313e-16,5.003707553108401e-16,0.0009939199384003672,6.206335383118183e-17,0.7696670959207114,-0.07078764496941407,0.0006456817133464465,-0.07265543841958122,0.8239260079410281
0.3436116964863836,0.01,n,0.032904700582755596,0.7727985146620959,0.09994077784865857,1.3877787807814457e-17,2.023017827855918e-17,0.0065770427422356045,6.206335383118183e-17,0.03290470058275552,0.7727985146620878,0.09994077784865318,1.030835089459151,0.02515342743699599
0.36815538909255385,0.01,t,0.750080830800614,-0.08732163917339879,0.000840295359342158,2.220446049250313e-16,4.301099140549049e-16,0.0012605788825065245,4.166948782366562e-17,0.7500808308006147,-0.08732163917339927,0.0008402953593426576,-0.08955940008956756,0.8026912494470915
0.36815538909255385,0.01,n,0.03570273845705498,0.8608313549885761,0.10424426177232043,1.3877787807814457e-17,3.176847603916038e-17,0.007443611227411863,4.166948782366562e-17,0.03570273845705504,0.8608313549885803,0.10424426177231794,1.1044661672776614,0.028186964364701226
0.39269908169872414,0.01,t,0.7303041049999999,-0.10627301055918247,0.00107579359816945,2.220446049250313e-16,3.551188020083646e-16,0.0015713129617517252,4.163336342344337e-17,0.730304105,-0.1062730105591825,0.0010757935981697275,-0.10890497249039632,0.78125
0.39269908169872414,0.01,n,0.038527984999999855,0.9492805596121878,0.1080851057604914,6.938893903907228e-18,2.203435051085965e-17,0.008328602666927223,4.163336342344337e-17,0.038527985,0.9492805596121875,0.10808510576049385,1.1780972450961724,0.031249999999999997
0.4172427743048944,0.01,t,0.7105273791993855,-0.1277990089176102,0.001356220334152669,2.220446049250313e-16,4.84641750354243e-16,0.0019272633592848365,5.419449386414209e-17,0.7105273791993852,-0.12779900891760995,0.0013562203341533907,-0.13084021203000376,0.7598087505529086
0.4172427743048944,0.01,n,0.04135323154294481,1.0379436531147979,0.1115006563995054,6.938893903907228e-18,2.905305468237506e-17,0.009221824922558158,5.419449386414209e-17,0.041353231542944964,1.0379436531147956,0.11150065639950879,1.2517283229146834,0.03431303563529877
0.44178646691106466,0.01,t,0.6909411140792894,-0.15204645650166,0.001684837653743887,3.3306690738754696e-16,4.440892098500626e-16,0.002328247211041079,4.8696008501999263e-17,0.6909411140792886,-0.15204645650166002,0.001684837653743887,-0.15549983223692143,0.738573992058972
0.44178646691106466,0.01,n,0.044151269417244794,1.126677094999827,0.1145287599268337,6.938893903907228e-18,2.754933230553248e-17,0.010113180271105165,4.8696008501999263e-17,0.04415126941724449,1.1266770949998248,0.11452875992683059,1.325359400733194,0.037346572563004006
0.4663301595172349,0.01,t,0.671733936079759,-0.17914733578117648,0.0020636820405550704,2.220446049250313e-16,3.3766115072321297e-16,0.0027724905198383,4.8696008501999263e-17,0.671733936079758,-0.17914733578117636,0.0020636820405546263,-0.18300065060493284,0.7177502268505864
0.4663301595172349,0.01,n,0.04689515198860606,1.2153815604514304,0.11720571085033182,1.3877787807814457e-17,2.7973518220090677e-17,0.01099275924851785,4.8696008501999263e-17,0.046895151988606006,1.2153815604514355,0.11720571085033166,1.3989904785517047,0.04032139616420194
0.4908738521234052,0.01,t,0.6530908208246412,-0.20921349768993497,0.0024930491065315863,2.220446049250313e-16,2.2591401799415137e-16,0.003256374974681675,4.443059973708341e-17,0.6530908208246404,-0.2092134976899352,0.002493049106531142,-0.2134363533876801,0.6975379991701366
0.4908738521234052,0.01,n,0.049558454167909,1.3039907511466122,0.11956513206176894,1.3877787807814457e-17,1.734723475976807e-17,0.011850926234726326,4.443059973708341e-17,0.04955845416790851,1.30399075114661,0.11956513206176406,1.4726215563702154,0.04320885726140905
0.5154175447295755,0.01,t,0.6351913117052065,-0.24233048913386906,0.0029709324865832554,1.1102230246251565e-16,1.8320778418176483e-16,0.0037742210062808867,4.2207643840401616e-17,0.6351913117052063,-0.24233048913386881,0.0029709324865832554,-0.24687166155958118,0.6781319638193131
0.5154175447295755,0.01,n,0.05211552689925619,1.392462948077539,0.12163744822668843,2.0816681711721685e-17,3.5296173663131624e-17,0.012678399410029725,4.2207643840401616e-17,0.05211552689925625,1.3924629480775395,0.12163744822668882,1.5462526341887264,0.04598114802581243
0.5399612373357456,0.01,t,0.6182077907791431,-0.27855057946306233,0.0034924630018968728,2.220446049250313e-16,2.5657425463300245e-16,0.0043181356735610965,4.842149349359368e-17,0.6182077907791428,-0.2785505794630623,0.0034924630018971503,-0.2833360626385084,0.6597190115269621
0.5399612373357456,0.01,n,0.05454174417440839,1.4807746647974025,0.12344972283126582,1.3877787807814457e-17,2.400963201807245e-17,0.013466326402129046,4.842149349359368e-17,0.05454174417440817,1.4807746647973963,0.12344972283126582,1.619883712007237,0.04861156978186256
0.5645049299419159,0.01,t,0.6023038186371047,-0.31788518074490835,0.004049417539927602,1.1102230246251565e-16,4.0980627152405943e-16,0.0048779592951089246,5.875215443966827e-17,0.6023038186371046,-0.3178851807449081,0.004049417539927991,-0.3228173718843975,0.6424764690892026
0.5645049299419159,0.01,n,0.05681374019469922,1.5689158951606148,0.12502570731123497,2.0816681711721685e-17,3.93385552787944e-17,0.014206356105678018,5.875215443966827e-17,0.05681374019469935,1.5689158951606095,0.12502570731123702,1.6935147898257479,0.051074790130113915
0.5890486225480862,0.01,t,0.587632559224815,-0.3602970064455932,0.004629889370919793,2.220446049250313e-16,4.157706965858782e-16,0.0054413474799227535,5.594315114139762e-17,0.5876325592248153,-0.36029700644559387,0.004629889370920348,-0.3652554959722375,0.6265703916154428
0.5890486225480862,0.01,n,0.05890963439645507,1.6568865643239863,0.12638600454012655,2.7755575615628914e-17,2.0816681711721685e-17,0.014890706640575131,5.594315114139762e-17,0.05890963439645496,1.6568865643239878,0.12638600454012427,1.7671458676442586,0.05334708691207961
0.6135923151542565,0.01,t,0.5743353047905416,-0.4056924896579278,0.005218226404511472,0.0,4.1910561433615493e-16,0.005994023305002316,9.022229924233907e-17,0.5743353047905414,-0.4056924896579281,0.0052182264045122495,-0.41053688021295703,0.6121539633269013
0.6135923151542565,0.01,n,0.060809242172779665,1.744693884108226,0.12754828508949823,2.7755575615628914e-17,8.523720332530124e-17,0.015512229113460077,9.022229924233907e-17,0.0608092421727798,1.7446938841082216,0.12754828508950083,1.8407769454627694,0.05540657666758553
0.6381360077604268,0.01,t,0.5625401151635044,-0.45391516500267964,0.005795342855940855,1.1102230246251565e-16,5.354257458946932e-16,0.006520225675185953,7.234545657571883e-17,0.5625401151635036,-0.4539151650026793,0.005795342855940688,-0.4584902082029405,0.5993660223088182
0.6381360077604268,0.01,n,0.06249426926235712,1.8323503859954713,0.1285275184088539,2.0816681711721685e-17,4.722851994331292e-17,0.016064466686130957,7.234545657571883e-17,0.062494269262356635,1.8323503859954733,0.12852751840885124,1.9144080232812803,0.05723342538445454
0.662679700366597,0.01,t,0.5523605844677167,-0.504740872368365,0.0063394845561211555,2.220446049250313e-16,4.864946117521317e-16,0.0070033627892862604,5.1577036902917074e-17,0.5523605844677169,-0.5047408723683658,0.006339484556121544,-0.5088839669712176,0.5883297234237974
0.662679700366597,0.01,n,0.06394848793318321,1.9198724603933253,0.1293361963709892,2.7755575615628914e-17,3.659102488406331e-17,0.016541708385908037,5.1577036902917074e-17,0.0639484879331833,1.9198724603933186,0.12933619637098726,1.9880391010997909,0.05881003951088609
0.6872233929727672,0.01,t,0.5438947471484795,-0.5578757166592031,0.006827473559076147,1.1102230246251565e-16,2.3551386880256624e-16,0.007426854010153305,6.985493646932535e-17,0.543894747148479,-0.5578757166592025,0.006827473559076036,-0.5614264665518243,0.5791513522631561
0.6872233929727672,0.01,n,0.06515789326450293,2.0072792726836743,0.12998453629946982,2.7755575615628914e-17,4.4191923014683215e-17,0.016939037084473522,6.985493646932535e-17,0.06515789326450301,2.0072792726836757,0.1299845362994702,2.061670178918302,0.06012123539097771
0.7117670855789375,0.01,t,0.5372241338470721,-0.6129576613194191,0.007236375936303496,1.1102230246251565e-16,2.482534153247273e-16,0.007775111589144901,8.32847949227958e-17,0.537224133847072,-0.6129576613194196,0.007236375936304218,-0.6157687905405126,0.5719193015585793
0.7117670855789375,0.01,n,0.06611083802184674,2.0945919579336145,0.1304806565641577,2.7755575615628914e-17,6.825723746121488e-17,0.017252371102194484,8.32847949227958e-17,0.06611083802184685,2.0945919579336136,0.13048065656416075,2.1353012567368124,0.061154385491631526
0.7363107781851077,0.01,t,0.5324129862161168,-0.6695624014192412,0.007545440325187391,2.220446049250313e-16,4.638087154601832e-16,0.008034580831697058,6.520806856012869e-17,0.5324129862161162,-0.6695624014192408,0.007545440325188224,-0.6715109460902232,0.5667032199117934
0.7363107781851077,0.01,n,0.06679814482626927,2.1818330193678435,0.13083072139560942,2.7755575615628914e-17,5.275955480050203e-17,0.017478498951018405,6.520806856012869e-17,0.06679814482626911,2.1818330193678417,0.13083072139561036,2.208932334555323,0.06189954001260095
0.760854470791278,0.01,t,0.529507638237339,-0.7272137442753093,0.007738066893186013,1.1102230246251565e-16,3.775526747199538e-16,0.008194731050266912,9.437916079723833e-17,0.5295076382373387,-0.72721374427531,0.007738066893186013,-0.7282111897163108,0.563553341040457
0.760854470791278,0.01,n,0.0672131945375234,2.2690258726591352,0.13103905358800078,1.3877787807814457e-17,5.665742553231819e-17,0.017615106801646498,9.437916079723833e-17,0.06721319453752304,2.2690258726591335,0.13103905358799933,2.282563412373834,0.06234952270850615
0.7853981633974483,0.01,t,0.52853607,-0.7853981633974492,0.007803515041234332,1.1102230246251565e-16,2.3999429563331356e-16,0.008248878344159771,1.3877787807814457e-16,0.5285360699999999,-0.7853981633974482,0.007803515041234554,-0.7853981633974483,0.5625
0.7853981633974483,0.01,n,0.0673519899999999,2.3561944901923417,0.13110821479929563,2.7755575615628914e-17,6.473303057645536e-17,0.017660798344159997,1.3877787807814457e-16,0.06735199000000001,2.356194490192345,0.13110821479929557,2.356194490192345,0.0625
0.8099418560036186,0.01,t,0.529507638237339,-0.8435825825195871,0.007738066893185902,1.1102230246251565e-16,4.756622912534842e-16,0.008194731050266801,6.206335383118183e-17,0.5295076382373387,-0.8435825825195864,0.007738066893186124,-0.8425851370785855,0.563553341040457
0.8099418560036186,0.01,n,0.06721319453752306,2.4433631077255527,0.13103905358799905,2.7755575615628914e-17,4.163336342344337e-17,0.01761510680164618,6.206335383118183e-17,0.06721319453752304,2.443363107725556,0.13103905358799928,2.429825568010856,0.062349522708506154
0.8344855486097889,0.01,t,0.5324129862161168,-0.901233925375655,0.007545440325187502,1.1102230246251565e-16,2.8182026156859677e-16,0.008034580831697169,9.714838672814893e-17,0.5324129862161162,-0.9012339253756556,0.007545440325188224,-0.8992853807046733,0.5667032199117934
0.8344855486097889,0.01,n,0.06679814482626902,2.53055596101685,0.13083072139560603,1.3877787807814457e-17,7.092634035792765e-17,0.01747849895101789,9.714838672814893e-17,0.06679814482626911,2.530555961016848,0.13083072139561036,2.5034566458293668,0.06189954001260095
0.859029241215959,0.01,t,0.5372241338470723,-0.9578386654754768,0.00723637593630394,1.1102230246251565e-16,2.387624894196368e-16,0.007775111589145345,5.3072333128159466e-17,0.5372241338470718,-0.9578386654754767,0.007236375936304162,-0.9550275362543837,0.5719193015585793
0.859029241215959,0.01,n,0.06611083802184704,2.6177970224510805,0.13048065656416075,2.7755575615628914e-17,6.067888737149019e-17,0.01725237110219497,5.3072333128159466e-17,0.06611083802184689,2.617797022451076,0.13048065656416086,2.5770877236478773,0.06115438549163153
0.8835729338221293,0.01,t,0.5438947471484795,-1.012920610135694,0.006827473559076369,1.1102230246251565e-16,1.847373446039864e-16,0.007426854010153527,6.938893903907228e-17,0.543894747148479,-1.012920610135694,0.006827473559076036,-1.009369860243072,0.579151352263156
0.8835729338221293,0.01,n,0.06515789326450307,2.7051097077010136,0.12998453629947276,1.3877787807814457e-17,1.6188257608106473e-17,0.01693903708447394,6.938893903907228e-17,0.06515789326450301,2.7051097077010136,0.12998453629947015,2.650718801466388,0.06012123539097772
0.9081166264282996,0.01,t,0.5523605844677171,-1.066055454426531,0.006339484556121211,2.220446049250313e-16,3.3306690738754696e-16,0.0070033627892863715,6.331146576060242e-17,0.5523605844677169,-1.0660554544265306,0.006339484556121544,-1.0619123598236788,0.5883297234237973
0.9081166264282996,0.01,n,0.06394848793318342,2.7925165199913686,0.1293361963709882,1.3877787807814457e-17,5.551115123125783e-17,0.01654170838590796,6.331146576060242e-17,0.0639484879331833,2.7925165199913713,0.12933619637098726,2.724349879284899,0.05881003951088609
